idpig,group,pen,testlng,line,diet,sex,onwt,onage,offage,offwt,offlma,offbf,adg,mwt,adfiq,idsire,iddam,gen,par,fe,fcr,onwtdev,offwtdev,onagedev,adgdev,bfdev,mwtdev,adgdev1,bfdev1,mwtdev1,onwtdev1,offwtdev1,onagedev1,adgdev2,bfdev2,mwtdev2,onwtdev2,offwtdev2,onagedev2,adgdev3,bfdev3,mwtdev3,onwtdev3,offwtdev3,onagedev3,adgdev4,bfdev4,mwtdev4,onwtdev4,offwtdev4,onagedev4,,rfi ADJUSTED,rfi1 adjust,rfi2 adjust,rfi3 adjust,rfi4 adjust,,rfi2
209003910,63,2,121,1,1,2,54.42176871,115,221,131.9727891,60.128912,16.002,0.755561673,29.66822943,2.059412561,108010903,108003604,9,2,0.366882133,2.725671029,15.46176871,7.06278912,16.92,0.095561673,-6.438,2.978229427,-0.114438327,0.762,3.168229427,14.42176871,13.97278912,25,-0.004438327,0.762,1.918229427,4.421768707,13.97278912,25,-0.114438327,-3.048,3.168229427,14.42176871,13.97278912,25,-0.004438327,-3.048,1.918229427,4.421768707,13.97278912,25,,-0.749226084,-0.750238764,-0.648083764,-0.703745764,-0.601590764,,-0.978732473
209004110,63,5,121,1,1,2,56.59863946,113,219,134.6938776,54.386988,20.828,0.737983938,29.71938705,2.170227621,108005907,108004409,9,2,0.340049095,2.940751836,17.63863946,9.78387755,14.92,0.077983938,-1.612,3.029387052,-0.132016062,5.588,3.219387052,16.59863946,16.69387755,23,-0.022016062,5.588,1.969387052,6.598639456,16.69387755,23,-0.132016062,1.778,3.219387052,16.59863946,16.69387755,23,-0.022016062,1.778,1.969387052,6.598639456,16.69387755,23,,-0.695965967,-0.696978647,-0.594823647,-0.650485647,-0.548330647,,-0.93490042
209004208,63,2,121,1,1,2,42.44897959,113,219,127.8911565,53.161184,30.226,0.810549392,27.44722662,2.277167126,108000605,108009011,9,2,0.355946379,2.809411923,3.488979592,2.98115646,14.92,0.150549392,7.786,0.757226617,-0.059450608,14.986,0.947226617,2.448979592,9.89115646,23,0.050549392,14.986,-0.302773383,-7.551020408,9.89115646,23,-0.059450608,11.176,0.947226617,2.448979592,9.89115646,23,0.050549392,11.176,-0.302773383,-7.551020408,9.89115646,23,,-0.720450526,-0.721463206,-0.619308206,-0.674970206,-0.572815206,,-0.954841491
209004210,63,5,121,1,1,2,47.89115646,113,219,121.5419501,53.354732,21.844,0.688296783,27.90968799,2.017987684,108000605,108009011,9,2,0.341080765,2.931856916,8.931156463,-3.36804989,14.92,0.028296783,-0.596,1.219687992,-0.181703217,6.604,1.409687992,7.891156463,3.54195011,23,-0.071703217,6.604,0.159687992,-2.108843537,3.54195011,23,-0.181703217,2.794,1.409687992,7.891156463,3.54195011,23,-0.071703217,2.794,0.159687992,-2.108843537,3.54195011,23,,-0.75039081,-0.75140349,-0.64924849,-0.70491049,-0.60275549,,-0.972664249
209004406,63,5,148,1,1,2,40.27210884,112,245,132.4263039,46.7741,18.288,0.703208058,27.98197746,1.830574913,108000605,108002007,9,2,0.384146015,2.603176813,1.312108844,7.51630385,13.92,0.043208058,-4.152,1.291977461,-0.166791942,3.048,1.481977461,0.272108844,14.42630385,22,-0.056791942,3.048,0.231977461,-9.727891156,14.42630385,22,-0.166791942,-0.762,1.481977461,0.272108844,14.42630385,22,-0.056791942,-0.762,0.231977461,-9.727891156,14.42630385,22,,-0.82458813,-0.82560081,-0.72344581,-0.77910781,-0.67695281,,-1.047327611
209004807,63,12,121,1,1,2,41.36054422,107,213,131.5192744,51.548284,23.368,0.846685211,27.9244482,2.470037545,108010903,108005307,9,2,0.342782324,2.917303283,2.400544218,6.60927438,8.92,0.186685211,0.928,1.234448203,-0.023314789,8.128,1.424448203,1.360544218,13.51927438,17,0.086685211,8.128,0.174448203,-8.639455782,13.51927438,17,-0.023314789,4.318,1.424448203,1.360544218,13.51927438,17,0.086685211,4.318,0.174448203,-8.639455782,13.51927438,17,,-0.496208001,-0.497220681,-0.395065681,-0.450727681,-0.348572681,,-0.721371668
209004906,63,5,121,1,1,2,48.97959184,107,213,136.0544218,43.290236,20.574,0.814528811,29.00016992,2.212249331,108010501,108002305,9,2,0.36819033,2.715986595,10.01959184,11.14442177,8.92,0.154528811,-1.866,2.31016992,-0.055471189,5.334,2.50016992,8.979591837,18.05442177,17,0.054528811,5.334,1.25016992,-1.020408163,18.05442177,17,-0.055471189,1.524,2.50016992,8.979591837,18.05442177,17,0.054528811,1.524,1.25016992,-1.020408163,18.05442177,17,,-0.716694696,-0.717707376,-0.615552376,-0.671214376,-0.569059376,,-0.951248073
209004908,63,12,121,1,1,2,52.24489796,107,213,139.2290249,48.193452,17.272,0.836787517,30.65972466,2.301422773,108010501,108002305,9,2,0.36359574,2.750307248,13.28489796,14.31902494,8.92,0.176787517,-5.168,3.969724657,-0.033212483,2.032,4.159724657,12.24489796,21.22902494,17,0.076787517,2.032,2.909724657,2.244897959,21.22902494,17,-0.033212483,-1.778,4.159724657,12.24489796,21.22902494,17,0.076787517,-1.778,2.909724657,2.244897959,21.22902494,17,,-0.681745779,-0.682758459,-0.580603459,-0.636265459,-0.534110459,,-0.901184244
209005307,63,12,148,1,1,2,40.27210884,102,235,142.4036281,49.35474,25.654,0.75706817,27.94314227,2.022654669,108010903,108009009,9,2,0.374294328,2.67169424,1.312108844,17.49362812,3.92,0.09706817,3.214,1.253142272,-0.11293183,10.414,1.443142272,0.272108844,24.40362812,12,-0.00293183,10.414,0.193142272,-9.727891156,24.40362812,12,-0.11293183,6.604,1.443142272,0.272108844,24.40362812,12,-0.00293183,6.604,0.193142272,-9.727891156,24.40362812,12,,-0.742993414,-0.744006094,-0.641851094,-0.697513094,-0.595358094,,-0.99050181
209005509,63,7,148,1,1,2,32.65306122,99,232,113.8321996,42.58056,19.558,0.648410137,24.41401491,2.085784879,108005106,108006811,9,2,0.310871051,3.216767844,-6.306938776,-11.07780045,0.92,-0.011589863,-2.882,-2.27598509,-0.221589863,4.318,-2.08598509,-7.346938776,-4.16780045,9,-0.111589863,4.318,-3.33598509,-17.34693878,-4.16780045,9,-0.221589863,0.508,-2.08598509,-7.346938776,-4.16780045,9,-0.111589863,0.508,-3.33598509,-17.34693878,-4.16780045,9,,-0.238644156,-0.239656836,-0.137501836,-0.193163836,-0.091008836,,-0.466526695
209005510,63,3,148,1,1,2,25.03401361,99,232,104.7619048,32.258,21.59,0.616831576,22.51386383,1.753337214,108005106,108006811,9,2,0.351804303,2.842489397,-13.9259864,-20.14809524,0.92,-0.043168424,-0.85,-4.176136171,-0.253168424,6.35,-3.986136171,-14.9659864,-13.23809524,9,-0.143168424,6.35,-5.236136171,-24.9659864,-13.23809524,9,-0.253168424,2.54,-3.986136171,-14.9659864,-13.23809524,9,-0.143168424,2.54,-5.236136171,-24.9659864,-13.23809524,9,,-0.601412512,-0.602425192,-0.500270192,-0.555932192,-0.453777192,,-0.826594787
209005708,63,7,148,1,1,2,42.44897959,98,231,124.7165533,42.967656,20.066,0.641800186,27.37842893,2.116888907,108002301,108005009,9,2,0.303180854,3.298361318,3.488979592,-0.19344671,-0.08,-0.018199814,-2.374,0.688428927,-0.228199814,4.826,0.878428927,2.448979592,6.71655329,8,-0.118199814,4.826,-0.371571073,-7.551020408,6.71655329,8,-0.228199814,1.016,0.878428927,2.448979592,6.71655329,8,-0.118199814,1.016,-0.371571073,-7.551020408,6.71655329,8,,-0.320673644,-0.321686324,-0.219531324,-0.275193324,-0.173038324,,-0.545701774
209005812,63,7,148,1,1,2,33.7414966,98,231,130.1587302,48.128936,14.986,0.696312607,26.4573807,1.907917317,108002301,108002409,9,2,0.36495953,2.740029836,-5.218503401,5.24873016,-0.08,0.036312607,-7.454,-0.232619296,-0.173687393,-0.254,-0.042619296,-6.258503401,12.15873016,8,-0.063687393,-0.254,-1.292619296,-16.2585034,12.15873016,8,-0.173687393,-4.064,-0.042619296,-6.258503401,12.15873016,8,-0.063687393,-4.064,-1.292619296,-16.2585034,12.15873016,8,,-0.438402798,-0.439415478,-0.337260478,-0.392922478,-0.290767478,,-0.665330618
209005814,63,3,148,1,1,2,41.36054422,98,231,134.6938776,46.516036,22.606,0.690050062,27.53352055,1.926949743,108002301,108002409,9,2,0.358104857,2.792478182,2.400544218,9.78387755,-0.08,0.030050062,0.166,0.843520553,-0.179949938,7.366,1.033520553,1.360544218,16.69387755,8,-0.069949938,7.366,-0.216479447,-8.639455782,16.69387755,8,-0.179949938,3.556,1.033520553,1.360544218,16.69387755,8,-0.069949938,3.556,-0.216479447,-8.639455782,16.69387755,8,,-0.683733585,-0.684746265,-0.582591265,-0.638253265,-0.536098265,,-0.925372655
209006007,63,7,121,1,1,2,34.82993197,97,203,118.3673469,44.322492,22.352,0.794092838,24.94536491,2.592113635,108010903,108010808,9,2,0.306349547,3.264245073,-4.130068027,-6.54265306,-1.08,0.134092838,-0.088,-1.74463509,-0.075907162,7.112,-1.55463509,-5.170068027,0.36734694,7,0.034092838,7.112,-2.80463509,-15.17006803,0.36734694,7,-0.075907162,3.302,-1.55463509,-5.170068027,0.36734694,7,0.034092838,3.302,-2.80463509,-15.17006803,0.36734694,7,,-0.028989165,-0.030001845,0.072153155,0.016491155,0.118646155,,-0.261725308
209006008,63,3,121,1,1,2,33.7414966,97,203,129.2517007,51.161188,15.748,0.864976769,26.31379744,2.253014233,108010903,108010808,9,2,0.383919798,2.604710685,-5.218503401,4.34170068,-1.08,0.204976769,-6.692,-0.37620256,-0.005023231,0.508,-0.18620256,-6.258503401,11.25170068,7,0.104976769,0.508,-1.43620256,-16.2585034,11.25170068,7,-0.005023231,-3.302,-0.18620256,-6.258503401,11.25170068,7,0.104976769,-3.302,-1.43620256,-16.2585034,11.25170068,7,,-0.509114552,-0.510127232,-0.407972232,-0.463634232,-0.361479232,,-0.735692987
209006310,63,3,121,1,1,2,39.18367347,94,200,120.1814059,48.322484,21.59,0.757527027,26.14610096,2.204927121,108010903,108000809,9,2,0.343561028,2.910691027,0.223673469,-4.7285941,-4.08,0.097527027,-0.85,-0.543899041,-0.112472973,6.35,-0.353899041,-0.816326531,2.1814059,4,-0.002472973,6.35,-1.603899041,-10.81632653,2.1814059,4,-0.112472973,2.54,-0.353899041,-0.816326531,2.1814059,4,-0.002472973,2.54,-1.603899041,-10.81632653,2.1814059,4,,-0.522608987,-0.523621667,-0.421466667,-0.477128667,-0.374973667,,-0.751760443
209003005,63,10,121,1,1,3,50.06802721,121,227,140.1360544,49.806352,23.876,0.824388432,30.45486141,2.892466686,108002402,108005309,9,2,0.285012248,3.508621145,11.10802721,15.22605442,22.92,0.164388432,1.436,3.764861412,-0.045611568,8.636,3.954861412,10.06802721,22.13605442,31,0.064388432,8.636,2.704861412,0.068027211,22.13605442,31,-0.045611568,4.826,3.954861412,10.06802721,22.13605442,31,0.064388432,4.826,2.704861412,0.068027211,22.13605442,31,,-0.093062311,-0.094074991,0.00808001,-0.047581991,0.05457301,,-0.314215348
209003102,63,10,121,1,1,3,57.68707483,120,226,150.1133787,43.87088,44.196,0.885194098,32.87305828,2.847401896,108005106,108000810,9,2,0.310877821,3.216697789,18.72707483,25.20337868,21.92,0.225194098,21.756,6.183058277,0.015194098,28.956,6.373058277,17.68707483,32.11337868,30,0.125194098,28.956,5.123058277,7.68707483,32.11337868,30,0.015194098,25.146,6.373058277,17.68707483,32.11337868,30,0.125194098,25.146,5.123058277,7.68707483,32.11337868,30,,-0.64084919,-0.64186187,-0.53970687,-0.59536887,-0.49321387,,-0.868502556
209003103,63,2,121,1,1,3,55.51020408,120,226,137.414966,49.935384,19.304,0.805238526,30.7224405,2.548513342,108005106,108000810,9,2,0.315964022,3.164917303,16.55020408,12.50496599,21.92,0.145238526,-3.136,4.032440501,-0.064761474,4.064,4.222440501,15.51020408,19.41496599,30,0.045238526,4.064,2.972440501,5.510204082,19.41496599,30,-0.064761474,0.254,4.222440501,15.51020408,19.41496599,30,0.045238526,0.254,2.972440501,5.510204082,19.41496599,30,,-0.424929871,-0.425942551,-0.323787551,-0.379449551,-0.277294551,,-0.650323828
209003504,63,10,121,1,1,3,51.15646259,118,224,146.031746,63.096648,22.606,0.937205639,30.65850271,2.598341328,108005106,108004512,9,2,0.360693812,2.772434586,12.19646259,21.12174603,19.92,0.277205639,0.166,3.96850271,0.067205639,7.366,4.15850271,11.15646259,28.03174603,28,0.177205639,7.366,2.90850271,1.156462585,28.03174603,28,0.067205639,3.556,4.15850271,11.15646259,28.03174603,28,0.177205639,3.556,2.90850271,1.156462585,28.03174603,28,,-0.53302722,-0.5340399,-0.4318849,-0.4875469,-0.3853919,,-0.763542164
209003602,63,10,121,1,1,3,47.89115646,117,223,142.4036281,50.64506,39.878,0.888019267,30.93343697,2.707914619,108000605,108001506,9,2,0.327934736,3.049387239,8.931156463,17.49362812,18.92,0.228019267,17.438,4.243436968,0.018019267,24.638,4.433436968,7.891156463,24.40362812,27,0.128019267,24.638,3.183436968,-2.108843537,24.40362812,27,0.018019267,20.828,4.433436968,7.891156463,24.40362812,27,0.128019267,20.828,3.183436968,-2.108843537,24.40362812,27,,-0.641841371,-0.642854051,-0.540699051,-0.596361051,-0.494206051,,-0.860713575
209003803,63,2,121,1,1,3,47.89115646,116,222,132.8798186,40.774112,30.226,0.805070099,28.82782786,2.589924758,108010501,108002012,9,2,0.310846907,3.2170177,8.931156463,7.96981859,17.92,0.145070099,7.786,2.137827864,-0.064929901,14.986,2.327827864,7.891156463,14.87981859,26,0.045070099,14.986,1.077827864,-2.108843537,14.87981859,26,-0.064929901,11.176,2.327827864,7.891156463,14.87981859,26,0.045070099,11.176,1.077827864,-2.108843537,14.87981859,26,,-0.455184704,-0.456197384,-0.354042384,-0.409704384,-0.307549384,,-0.689627887
209003901,63,2,121,1,1,3,57.68707483,115,221,152.3809524,54.128924,22.606,0.897143991,33.0702345,2.630366847,108010903,108003604,9,2,0.341071814,2.931933862,18.72707483,27.47095238,16.92,0.237143991,0.166,6.380234502,0.027143991,7.366,6.570234502,17.68707483,34.38095238,25,0.137143991,7.366,5.320234502,7.68707483,34.38095238,25,0.027143991,3.556,6.570234502,17.68707483,34.38095238,25,0.137143991,3.556,5.320234502,7.68707483,34.38095238,25,,-0.590625476,-0.591638156,-0.489483156,-0.545145156,-0.442990156,,-0.813218999
209003904,63,5,121,1,1,3,55.51020408,115,221,125.6235828,55.16118,24.384,0.690115995,29.11438913,2.317876893,108010903,108003604,9,2,0.297736259,3.358677253,16.55020408,0.71358277,16.92,0.030115995,1.944,2.42438913,-0.179884005,9.144,2.61438913,15.51020408,7.62358277,25,-0.069884005,9.144,1.36438913,5.510204082,7.62358277,25,-0.179884005,5.334,2.61438913,15.51020408,7.62358277,25,-0.069884005,5.334,1.36438913,5.510204082,7.62358277,25,,-0.547634189,-0.548646869,-0.446491869,-0.502153869,-0.399998869,,-0.777574803
209004102,63,2,121,1,1,3,60.95238095,113,219,147.3922903,54.257956,25.908,0.847369114,32.02392987,2.658225003,108005907,108004409,9,2,0.318772532,3.137033152,21.99238095,22.48229025,14.92,0.187369114,3.468,5.333929874,-0.022630886,10.668,5.523929874,20.95238095,29.39229025,23,0.087369114,10.668,4.273929874,10.95238095,29.39229025,23,-0.022630886,6.858,5.523929874,20.95238095,29.39229025,23,0.087369114,6.858,4.273929874,10.95238095,29.39229025,23,,-0.502253952,-0.503266632,-0.401111632,-0.456773632,-0.354618632,,-0.742849884
209004105,63,5,121,1,1,3,55.51020408,113,219,143.7641723,52.645056,23.114,0.801798607,31.02521504,2.644013477,108005907,108004409,9,2,0.303250575,3.297602981,16.55020408,18.85417234,14.92,0.141798607,0.674,4.335215042,-0.068201393,7.874,4.525215042,15.51020408,25.76417234,23,0.041798607,7.874,3.275215042,5.510204082,25.76417234,23,-0.068201393,4.064,4.525215042,15.51020408,25.76417234,23,0.041798607,4.064,3.275215042,5.510204082,25.76417234,23,,-0.381068523,-0.382081203,-0.279926203,-0.335588203,-0.233433203,,-0.61381795
209004201,63,5,121,1,1,3,47.89115646,113,219,129.2517007,61.741812,26.924,0.752675047,28.90679742,2.301847605,108000605,108009011,9,2,0.326987349,3.05822229,8.931156463,4.34170068,14.92,0.092675047,4.484,2.216797424,-0.117324953,11.684,2.406797424,7.891156463,11.25170068,23,-0.007324953,11.684,1.156797424,-2.108843537,11.25170068,23,-0.117324953,7.874,2.406797424,7.891156463,11.25170068,23,-0.007324953,7.874,1.156797424,-2.108843537,11.25170068,23,,-0.661254156,-0.662266836,-0.560111836,-0.615773836,-0.513618836,,-0.883628249
209004402,63,5,121,1,1,3,51.15646259,112,218,129.2517007,57.290208,32.766,0.747852554,28.79453268,2.537785319,108000605,108002007,9,2,0.294687083,3.393430036,12.19646259,4.34170068,13.92,0.087852554,10.326,2.104532677,-0.122147446,17.526,2.294532677,11.15646259,11.25170068,22,-0.012147446,17.526,1.044532677,1.156462585,11.25170068,22,-0.122147446,13.716,2.294532677,11.15646259,11.25170068,22,-0.012147446,13.716,1.044532677,1.156462585,11.25170068,22,,-0.503245848,-0.504258528,-0.402103528,-0.457765528,-0.355610528,,-0.738314478
209004801,63,12,121,1,1,3,48.97959184,107,213,134.2403628,51.032156,24.13,0.808707339,29.94926156,2.582825944,108010903,108005307,9,2,0.3131095,3.193770874,10.01959184,9.33036281,8.92,0.148707339,1.69,3.259261557,-0.061292661,8.89,3.449261557,8.979591837,16.24036281,17,0.048707339,8.89,2.199261557,-1.020408163,16.24036281,17,-0.061292661,5.08,3.449261557,8.979591837,16.24036281,17,0.048707339,5.08,2.199261557,-1.020408163,16.24036281,17,,-0.444872355,-0.445885035,-0.343730035,-0.399392035,-0.297237035,,-0.661418787
209004901,63,12,121,1,1,3,51.15646259,107,213,136.5079365,40.709596,24.892,0.831680716,30.1096901,2.335371054,108010501,108002305,9,2,0.356123587,2.808013952,12.19646259,11.59793651,8.92,0.171680716,2.452,3.419690096,-0.038319284,9.652,3.609690096,11.15646259,18.50793651,17,0.071680716,9.652,2.359690096,1.156462585,18.50793651,17,-0.038319284,5.842,3.609690096,11.15646259,18.50793651,17,0.071680716,5.842,2.359690096,1.156462585,18.50793651,17,,-0.73986625,-0.74087893,-0.63872393,-0.69438593,-0.59223093,,-0.963660467
209005001,63,12,121,1,1,3,50.06802721,106,212,133.7868481,54.386988,29.972,0.820721308,29.9116446,2.569158066,108010501,108006812,9,2,0.319451465,3.130365984,11.10802721,8.87684807,7.92,0.160721308,7.532,3.221644597,-0.049278692,14.732,3.411644597,10.06802721,15.78684807,16,0.060721308,14.732,2.161644597,0.068027211,15.78684807,16,-0.049278692,10.922,3.411644597,10.06802721,15.78684807,16,0.060721308,10.922,2.161644597,0.068027211,15.78684807,16,,-0.570763127,-0.571775807,-0.469620807,-0.525282807,-0.423127807,,-0.792186412
209005302,63,12,121,1,1,3,43.53741497,102,208,129.7052154,48.774096,29.718,0.834921634,27.94896453,2.640267681,108010903,108009009,9,2,0.316226131,3.162294007,4.577414966,4.79521542,3.92,0.174921634,7.278,1.258964528,-0.035078366,14.478,1.448964528,3.537414966,11.70521542,12,0.074921634,14.478,0.198964528,-6.462585034,11.70521542,12,-0.035078366,10.668,1.448964528,3.537414966,11.70521542,12,0.074921634,10.668,0.198964528,-6.462585034,11.70521542,12,,-0.418997387,-0.420010067,-0.317855067,-0.373517067,-0.271362067,,-0.649178875
209005504,63,7,121,1,1,3,33.7414966,99,205,125.6235828,49.35474,21.082,0.841616148,25.9896808,2.371947209,108005106,108006811,9,2,0.354820775,2.818324263,-5.218503401,0.71358277,0.92,0.181616148,-1.358,-0.700319197,-0.028383852,5.842,-0.510319197,-6.258503401,7.62358277,9,0.081616148,5.842,-1.760319197,-16.2585034,7.62358277,9,-0.028383852,2.032,-0.510319197,-6.258503401,7.62358277,9,0.081616148,2.032,-1.760319197,-16.2585034,7.62358277,9,,-0.322970642,-0.323983322,-0.221828322,-0.277490322,-0.175335322,,-0.548625772
209005703,63,7,121,1,1,3,47.89115646,98,204,125.170068,46.838616,20.574,0.764588948,27.75354746,2.358330312,108002301,108005009,9,2,0.324207743,3.084442063,8.931156463,0.26006803,-0.08,0.104588948,-1.866,1.063547456,-0.105411052,5.334,1.253547456,7.891156463,7.17006803,8,0.004588948,5.334,0.003547456,-2.108843537,7.17006803,8,-0.105411052,1.524,1.253547456,7.891156463,7.17006803,8,0.004588948,1.524,0.003547456,-2.108843537,7.17006803,8,,-0.325997262,-0.327009942,-0.224854942,-0.280516942,-0.178361942,,-0.55733254
209005803,63,7,121,1,1,3,35.91836735,98,204,126.0770975,51.806348,25.146,0.833139381,26.0608443,2.496805279,108002301,108002409,9,2,0.333682161,2.996863831,-3.041632653,1.16709751,-0.08,0.173139381,2.706,-0.629155696,-0.036860619,9.906,-0.439155696,-4.081632653,8.07709751,8,0.073139381,9.906,-1.689155696,-14.08163265,8.07709751,8,-0.036860619,6.096,-0.439155696,-4.081632653,8.07709751,8,0.073139381,6.096,-1.689155696,-14.08163265,8.07709751,8,,-0.24923889,-0.25025157,-0.14809657,-0.20375857,-0.10160357,,-0.482045915
209005804,63,3,121,1,1,3,34.82993197,98,204,124.7165533,53.677312,22.098,0.823973127,25.54139454,2.240903801,108002301,108002409,9,2,0.367696787,2.719632142,-4.130068027,-0.19344671,-0.08,0.163973127,-0.342,-1.14860546,-0.046026873,6.858,-0.95860546,-5.170068027,6.71655329,8,0.063973127,6.858,-2.20860546,-15.17006803,6.71655329,8,-0.046026873,3.048,-0.95860546,-5.170068027,6.71655329,8,0.063973127,3.048,-2.20860546,-15.17006803,6.71655329,8,,-0.534227314,-0.535239994,-0.433084994,-0.488746994,-0.386591994,,-0.77044853
209006002,63,3,121,1,1,3,40.27210884,97,203,118.3673469,48.06442,25.908,0.698406383,26.33931086,2.193760943,108010903,108010808,9,2,0.318360296,3.141095206,1.312108844,-6.54265306,-1.08,0.038406383,3.468,-0.350689136,-0.171593617,10.668,-0.160689136,0.272108844,0.36734694,7,-0.061593617,10.668,-1.410689136,-9.727891156,0.36734694,7,-0.171593617,6.858,-0.160689136,0.272108844,0.36734694,7,-0.061593617,6.858,-1.410689136,-9.727891156,0.36734694,7,,-0.525006123,-0.526018803,-0.423863803,-0.479525803,-0.377370803,,-0.752253547
209006303,63,7,148,1,1,3,38.0952381,94,227,132.8798186,45.612812,29.21,0.732859703,27.76101777,2.433465617,108010903,108000809,9,2,0.301158848,3.320506787,-0.864761905,7.96981859,-4.08,0.072859703,6.77,1.071017766,-0.137140298,13.97,1.261017766,-1.904761905,14.87981859,4,-0.027140298,13.97,0.011017766,-11.90476191,14.87981859,4,-0.137140298,10.16,1.261017766,-1.904761905,14.87981859,4,-0.027140298,10.16,0.011017766,-11.90476191,14.87981859,4,,-0.259181572,-0.260194252,-0.158039252,-0.213701252,-0.111546252,,-0.486735962
209006501,63,3,121,1,1,3,40.27210884,94,200,136.5079365,52.386992,26.416,0.908861679,28.96026379,2.74477346,108010903,108009806,9,2,0.331124478,3.020012312,1.312108844,11.59793651,-4.08,0.248861679,3.976,2.270263787,0.038861679,11.176,2.460263787,0.272108844,18.50793651,4,0.148861679,11.176,1.210263787,-9.727891156,18.50793651,4,0.038861679,7.366,2.460263787,0.272108844,18.50793651,4,0.148861679,7.366,1.210263787,-9.727891156,18.50793651,4,,-0.375263603,-0.376276283,-0.274121283,-0.329783283,-0.227628283,,-0.592759735
209003105,63,8,148,1,2,2,43.53741497,120,253,133.3333333,47.290228,15.494,0.678479158,27.75181902,2.572917411,108005106,108000810,9,2,0.263700325,3.792183418,4.577414966,8.42333333,21.92,0.018479158,-6.946,1.061819023,-0.191520842,0.254,1.251819023,3.537414966,15.33333333,30,-0.081520842,0.254,0.001819023,-6.462585034,15.33333333,30,-0.191520842,-3.556,1.251819023,3.537414966,15.33333333,30,-0.081520842,-3.556,0.001819023,-6.462585034,15.33333333,30,,0.076988238,0.150073538,0.268894538,0.188984638,0.307805638,,-1.717387114
209003508,63,8,148,1,2,2,51.15646259,118,251,136.0544218,43.741848,14.732,0.659906269,28.02120388,2.576734635,108005106,108004512,9,2,0.256101758,3.904697919,12.19646259,11.14442177,19.92,-0.000093731,-7.708,1.331203882,-0.210093731,-0.508,1.521203882,11.15646259,18.05442177,28,-0.100093731,-0.508,0.271203882,1.156462585,18.05442177,28,-0.210093731,-4.318,1.521203882,11.15646259,18.05442177,28,-0.100093731,-4.318,0.271203882,1.156462585,18.05442177,28,,0.138297607,0.211382907,0.330203907,0.250294007,0.369115007,,-1.644359217
209003606,63,8,148,1,2,2,46.80272109,117,250,127.4376417,42.516044,21.082,0.619481121,28.72843444,2.792986124,108000605,108001506,9,2,0.221798854,4.508589572,7.842721088,2.52764172,18.92,-0.040518879,-1.358,2.038434438,-0.250518879,5.842,2.228434438,6.802721088,9.43764172,27,-0.140518879,5.842,0.978434438,-3.197278912,9.43764172,27,-0.250518879,2.032,2.228434438,6.802721088,9.43764172,27,-0.140518879,2.032,0.978434438,-3.197278912,9.43764172,27,,0.171920026,0.245005326,0.363826326,0.283916426,0.402737426,,-1.630789172
209003610,63,11,148,1,2,2,41.36054422,117,250,125.170068,43.87088,13.208,0.638986057,26.36706187,2.261766488,108000605,108001506,9,2,0.28251637,3.539617904,2.400544218,0.26006803,18.92,-0.021013943,-9.232,-0.322938128,-0.231013943,-2.032,-0.132938128,1.360544218,7.17006803,27,-0.121013943,-2.032,-1.382938128,-8.639455782,7.17006803,27,-0.231013943,-5.842,-0.132938128,1.360544218,7.17006803,27,-0.121013943,-5.842,-1.382938128,-8.639455782,7.17006803,27,,-0.265634787,-0.192549487,-0.073728487,-0.153638387,-0.034817387,,-2.058116699
209003811,63,11,148,1,2,2,43.53741497,116,249,118.3673469,34.967672,22.352,0.559505745,26.37192183,2.267796338,108010501,108002012,9,2,0.246717809,4.05321368,4.577414966,-6.54265306,17.92,-0.100494255,-0.088,-0.318078173,-0.310494255,7.112,-0.128078173,3.537414966,0.36734694,26,-0.200494255,7.112,-1.378078173,-6.462585034,0.36734694,26,-0.310494255,3.302,-0.128078173,3.537414966,0.36734694,26,-0.200494255,3.302,-1.378078173,-6.462585034,0.36734694,26,,-0.324666582,-0.251581282,-0.132760282,-0.212670182,-0.093849182,,-2.117360518
209003912,63,11,148,1,2,2,38.0952381,115,248,121.5419501,44.709588,16.51,0.629368206,26.83421579,2.258013551,108010903,108003604,9,2,0.278726496,3.587746458,-0.864761905,-3.36804989,16.92,-0.030631794,-5.93,0.144215792,-0.240631794,1.27,0.334215792,-1.904761905,3.54195011,25,-0.130631794,1.27,-0.915784208,-11.90476191,3.54195011,25,-0.240631794,-2.54,0.334215792,-1.904761905,3.54195011,25,-0.130631794,-2.54,-0.915784208,-11.90476191,3.54195011,25,,-0.373631513,-0.300546213,-0.181725213,-0.261635113,-0.142814113,,-2.178266996
209004111,63,4,121,1,2,2,45.71428571,113,219,123.8095238,46.064424,14.224,0.749612408,27.06481471,2.470638468,108005907,108004409,9,2,0.303408377,3.295887905,6.754285714,-1.10047619,14.92,0.089612408,-8.216,0.374814714,-0.120387592,-1.016,0.564814714,5.714285714,5.80952381,23,-0.010387592,-1.016,-0.685185286,-4.285714286,5.80952381,23,-0.120387592,-4.826,0.564814714,5.714285714,5.80952381,23,-0.010387592,-4.826,-0.685185286,-4.285714286,5.80952381,23,,-0.488292815,-0.415207515,-0.296386515,-0.376296415,-0.257475415,,-2.287018241
